PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
17,2689671472,10.036696,0.009696,0.24666,4.617798,2.818223,-0.208961,-0.670193,0.262529,0.644705,0.257431,10.05772851076272,-0.0930001894574485,0.19836654795181755,2.9470133091333706,3.3122827266036423,-0.12300027634536241
18,2689688139,10.116101,0.06585,0.236836,0.807101,3.319515,0.477414,-0.670395,0.262124,0.644699,0.257332,10.119447622110725,-0.0957421457268703,0.16563292801120286,4.21530967129843,4.536884409035979,0.3898981696497873
19,2689704806,10.179163,-0.38309,0.066298,3.78413,5.697245,1.594782,-0.670977,0.261444,0.644529,0.256934,10.189792692408007,-0.1279472415001398,0.1102727114256383,6.361099520373781,5.999035802704282,1.3342047656096792
20,2689721473,10.251705,-0.282794,-0.072453,12.349358,8.950934,2.292422,-0.672213,0.259872,0.644332,0.25579,10.240827993988095,-0.14418287467704968,0.06594140973804878,9.519633957933307,7.171422066712902,2.6283857575995135
21,2689738140,10.286542,0.066043,0.177259,14.884176,7.132612,4.005491,-0.673435,0.258278,0.644339,0.254168,10.247225682287311,-0.14080551252888102,0.047322236913400435,13.043042621356427,7.495943170314182,4.0499418006741985
22,2689754807,10.152057,-0.116126,0.016713,15.511,6.702691,5.421107,-0.674689,0.256765,0.644354,0.252326,10.202363716292625,-0.15408558023760147,0.04625782410091749,16.274154444648214,6.8426888896184375,5.302174596713508
23,2689771474,10.148697,-0.176775,0.118885,17.545242,4.923094,6.248066,-0.675877,0.255193,0.644585,0.250145,10.12109315473771,-0.20319749019704295,0.05716166257742614,19.05275758585695,5.552656527426519,6.13910245793771
24,2689788141,10.023582,-0.348828,0.070008,20.79598,4.285377,6.618672,-0.677133,0.253357,0.644975,0.247597,10.027672966962614,-0.25739087577437303,0.09772264093997045,21.359815552694464,4.093467406145994,6.488819637629176
25,2689804808,9.916986,-0.324191,0.134454,23.900934,2.941247,6.245383,-0.678353,0.251226,0.645616,0.244742,9.938692900076642,-0.2690353579318723,0.19735112440629765,22.75554508634265,2.74987332823955,6.472479676908393
26,2689821475,9.875057,-0.224164,0.361404,22.780664,1.717482,6.148321,-0.679403,0.249237,0.646333,0.241954,9.852979099837901,-0.22827668656981498,0.3656393153466446,22.44237370592492,1.6201592566778982,6.294795954890613
27,2689838142,9.726192,-0.110284,0.629253,20.07024,0.854768,6.126843,-0.680265,0.24754,0.647033,0.23939,9.755572145762821,-0.17240965877697056,0.576064064829593,19.879388519486213,0.8041945007978852,6.110026085083218
28,2689854809,9.64609,-0.072998,0.817595,14.912682,0.508995,6.195776,-0.680905,0.246369,0.64758,0.237288,9.634904278198515,-0.1417119267687557,0.7805559760615294,15.222200327570999,0.5081255762300715,5.984167199970751
29,2689871476,9.54913,-0.128792,0.891162,8.770477,0.760012,6.179662,-0.681346,0.245795,0.647887,0.235774,9.502561431755248,-0.13771192909000843,0.9356323124687598,9.152978456209766,0.935513960122785,5.94481687172036
30,2689888143,9.404351,-0.243215,0.96486,1.79369,1.888559,5.845965,-0.681632,0.245843,0.647853,0.234991,9.3980112929365,-0.13670189109858558,1.0143704939620766,2.376397871662416,2.069267930536268,5.98987650696983
31,2689904810,9.318731,-0.247843,1.044272,-4.234331,3.593277,5.554864,-0.681853,0.246402,0.647453,0.234864,9.366848422993614,-0.14376085338150713,1.0036653088729888,-4.62129342611402,3.559545926775534,5.983185228562154
32,2689921477,9.366392,-0.147293,0.948338,-10.952482,5.17398,5.507982,-0.681981,0.24757,0.646667,0.235432,9.42481290348146,-0.21546444014420396,0.9036785642961463,-11.288817781154815,4.847003639340855,5.557906261364657
33,2689938144,9.545858,-0.291162,0.682698,-15.069499,5.485534,4.440522,-0.68195,0.249034,0.645745,0.236503,9.541605547110674,-0.40452792560651735,0.734338157122143,-16.588891227904103,5.448621939465896,4.236315038854254
34,2689954811,9.821795,-0.571746,0.547305,-19.551342,4.917895,2.152104,-0.681621,0.250744,0.644807,0.238201,9.666312804079334,-0.6715350468422026,0.5367578877826464,-19.149685687294856,5.198872717032647,1.7968075372157837
35,2689971478,9.726132,-0.943378,0.36141,-20.462362,4.406473,-1.218833,-0.681088,0.252245,0.644006,0.240298,9.771767453636947,-0.866627003242985,0.36132195645630194,-18.236966263931812,4.295672799085936,-1.3753154837196924
36,2689988145,9.797265,-0.995058,0.27247,-15.858682,3.180108,-4.495443,-0.680489,0.253024,0.643605,0.242242,9.869632831390387,-0.8289205685932598,0.24805106326122273,-14.801226113212394,3.1661849240193654,-4.302864350426409
37,2690004812,9.958766,-0.610901,0.189044,-9.938217,2.27996,-6.278187,-0.679959,0.253081,0.643564,0.243775,9.980158522909662,-0.52768871860071,0.20919852727211108,-11.370781757816102,2.2627599954469377,-5.888667900422146
38,2690021479,10.102171,0.030611,0.174701,-7.64971,1.858772,-5.710443,-0.679494,0.25298,0.643622,0.245021,10.094410292994112,-0.10973106474202757,0.22219992335728192,-10.43932722045032,1.879007858392145,-5.5474435816085235
39,2690038146,10.232467,0.351754,0.264129,-12.562614,1.949287,-3.393185,-0.678938,0.253577,0.64341,0.246499,10.174000089274069,0.20202110260673292,0.24103791486295564,-12.594064502149084,2.0354600628464024,-3.5415179654982873
40,2690054813,10.222207,0.293069,0.28401,-18.636974,2.399023,-0.477998,-0.678302,0.255029,0.642824,0.248273,10.186801537415962,0.2695778955477095,0.22697596835092332,-16.140539031560206,2.4788767379843395,-0.7873287812951355
41,2690071480,10.0895,-0.070396,0.178644,-20.246756,2.837782,1.874859,-0.677728,0.256844,0.642044,0.249981,10.136740279406425,0.11828341900099582,0.18027021952971622,-18.59106095612081,2.8232599087337102,1.693675633100805
42,2690088147,10.002744,-0.183355,0.131015,-17.019733,3.0878,3.057949,-0.677335,0.25844,0.641311,0.25128,10.057381929643718,-0.11766216823180584,0.14343209689863534,-18.558439565083045,2.785314917446856,3.273942171881296
43,2690104814,9.991476,-0.164659,0.12314,-14.690011,2.511974,3.685063,-0.676996,0.259885,0.640693,0.252277,9.982687067681027,-0.3061596752971406,0.16628637750354905,-16.402813621206665,2.3687848419862,3.8792476258258355
44,2690121481,10.003162,-0.354488,0.224538,-13.921306,1.52664,3.902424,-0.6766,0.261309,0.640191,0.253143,9.92923164083615,-0.3849934902839422,0.2600967451986148,-13.471452312196226,1.843209091586236,3.8244479782975134
45,2690138148,9.90753,-0.421642,0.430149,-12.481971,1.231363,3.668259,-0.67622,0.26258,0.639777,0.253885,9.901200915102038,-0.36322047664212226,0.38267320223680124,-11.030575345809604,1.5123136837087596,3.535024724767071
46,2690154815,9.830651,-0.355446,0.527055,-9.723954,1.583576,3.342644,-0.675965,0.263536,0.639443,0.254416,9.899108857380309,-0.29368085506799746,0.4692117979227988,-9.743048709783942,1.465595046260404,3.328121215843513
47,2690171482,9.888185,-0.181754,0.459442,-8.474681,1.764363,3.03971,-0.675762,0.264334,0.639148,0.254868,9.917086609980867,-0.24278502570334481,0.4803833383634722,-9.617065482154622,1.5341114388144406,3.3027854289994303
48,2690188149,10.009773,-0.252841,0.377248,-9.383088,1.575342,3.36088,-0.675518,0.265257,0.638825,0.255365,9.939163129283155,-0.2562645937333749,0.4250392065069829,-10.09320911024744,1.472480825032396,3.3407193514961175
49,2690204816,9.974226,-0.240066,0.362147,-11.459908,1.066532,3.332604,-0.675145,0.266401,0.638474,0.256037,9.948572539197675,-0.32904516792183836,0.3434479255142938,-10.314889805074577,1.1769327684994395,3.224095436064412
50,2690221483,9.903171,-0.505106,0.267966,-10.94992,0.652272,3.118879,-0.674744,0.26749,0.63819,0.256667,9.941573536415834,-0.40650795583860416,0.2738559717321817,-9.67497764234688,0.7480850523537353,2.8261931980667847
51,2690238150,9.875623,-0.467997,0.23292,-7.311057,0.370712,2.082767,-0.674419,0.268136,0.638109,0.257049,9.927806180261411,-0.42692145509950896,0.23227527076824808,-8.274891996483152,0.38436762689686904,2.2430365794044387
52,2690254817,9.976988,-0.352633,0.231141,-5.799753,0.157998,1.558962,-0.674112,0.268592,0.638126,0.257335,9.918157470276249,-0.37279071562258587,0.21502036965146196,-6.796070706602705,0.2374456334109441,1.7469417806051786
53,2690271484,9.918685,-0.238359,0.208738,-6.178949,0.579443,1.592361,-0.673832,0.269073,0.638085,0.257668,9.916666470760799,-0.2851307005497723,0.21338279459866394,-5.85728409357582,0.34851877506662643,1.5911339760129142
54,2690288151,9.920154,-0.249729,0.211431,-5.975981,0.672929,1.892798,-0.673578,0.269559,0.638032,0.257957,9.922684145498822,-0.22897985399001536,0.22518295621186726,-5.493110264448884,0.670928565483448,1.8288400561129687
55,2690304818,9.909731,-0.221107,0.299429,-5.152981,0.990975,2.297619,-0.673401,0.269989,0.637961,0.258142,9.934160686066065,-0.24197160121253267,0.2546444780961953,-5.21822183473784,1.1049900946024924,2.28727052721024
56,2690321485,9.952603,-0.3083,0.259027,-4.264207,1.43264,2.679953,-0.673314,0.270352,0.637866,0.258225,9.946016915675097,-0.30680640034740597,0.30156674221924745,-4.5392704512348185,1.4983815755615557,2.699527154541435
57,2690338152,9.960499,-0.385441,0.32159,-3.717248,1.622161,2.937438,-0.673275,0.270681,0.637761,0.258242,9.949056628554104,-0.36448812933864616,0.3492057014068866,-3.459503446081552,1.649653846960242,2.8898661622908586
58,2690354819,9.926364,-0.330136,0.395736,-2.964542,1.435893,2.961769,-0.673251,0.270942,0.637702,0.258177,9.93520219430067,-0.35692011447549343,0.3646542033140197,-2.626509647348973,1.3802282733822682,2.8926114353436416
59,2690371486,9.920587,-0.297411,0.322079,-3.345365,0.820522,3.012047,-0.673156,0.271267,0.637688,0.258117,9.905658519033192,-0.2720614755184451,0.3188559678707452,-2.9885593003892383,0.6673474589235786,2.928822423116724
60,2690388153,9.868311,-0.2282,0.240627,-4.427386,-0.227159,3.12254,-0.672926,0.271747,0.637732,0.258104,9.873726673770376,-0.16255588147524236,0.2148616735718541,-5.051160166967714,-0.2668249846820684,3.238552328610387
61,2690404820,9.852341,-0.096839,0.116928,-6.610024,-0.958043,3.548582,-0.672555,0.272511,0.637747,0.258226,9.858203361132809,-0.11860430586730353,0.09909319363297181,-8.163393369864815,-1.0241662807548462,3.865234443595054
62,2690421487,9.867282,-0.094683,-0.037044,-10.642656,-1.749271,4.525298,-0.671988,0.273787,0.63765,0.258593,9.871228961156246,-0.20263924523841775,0.0396482339297824,-10.517527649681846,-1.2566333295262768,4.562140550622068
63,2690438154,9.905971,-0.346461,0.10198,-12.163887,-0.862213,5.378944,-0.671473,0.275256,0.637374,0.259052,9.90933988172261,-0.3905336710495165,0.08339002915382228,-10.216765788168711,-0.892936355449521,4.937376046139032
64,2690454821,9.962189,-0.672392,0.238075,-8.257807,0.079867,4.967066,-0.671181,0.27628,0.637163,0.259238,9.954621222736526,-0.5756380299641412,0.22338970755262783,-6.792226161946848,-0.17194871282376373,4.75410486086106
65,2690471488,9.99355,-0.735646,0.405152,-0.67784,0.872209,3.863683,-0.671229,0.276424,0.637207,0.258851,9.985428558487651,-0.6456839794442983,0.40027281006044174,-1.8266545805801238,0.5525686049963073,4.129943031435796
